Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Fiat Punto EVO (Topic Ufficiale - 2009),https://www.autopareri.com/forums/topic/34839-fiat-punto-evo-topic-ufficiale-2009,2009-08-31 07:55:28,Touareg 2.5,,Un po' esagerato ? ! ? ,,,,,,,,,,,,,,
MINI-CAYENNE: finalmente ecco la VERA versione definitiva,http://www.porschemania.it/discus/messages/22971/455911.html?1242875605,2009-05-16 15:55:00,goldy,,nonono per carit\xe0... mi bastano gi\xe0 tutti gli impicci che ho Daniel... cedo volentieri il copyright ! ,,,,,,,,,,,,,,
Rullo di tamburi... Giulia Quadrifoglio Vs Bmw M3 Vs Mercedes C63 S,https://forum.quattroruote.it/threads/rullo-di-tamburi-giulia-quadrifoglio-vs-bmw-m3-vs-mercedes-c63-s.110620/page-16,2017-05-31 00:00:00,saturno_v,,Il fantastico duo di super berline sportive FCA...Alfa Romeo Giulia Quadrifoglio e Dodge Charger SRT Hellcat.... ,,,,,,,,,,,,,,
Impressioni 159 di un vecchio lupo,https://www.autopareri.com/forums/topic/11516-impressioni-159-di-un-vecchio-lupo?&page=15#comments,2005-02-19 15:15:32,Paco,,uno dei problemi principali di 156 erano le dimensioni troppo piccola se si vuol vendere bisogna anche capire cosa vuole la gente non siamo più negli anni 70 le macchine crescono poco ci possiamo fare... ,,,,,,,,,,,,,,
Suzuki jimny 2018,https://forum.quattroruote.it/threads/suzuki-jimny-2018.112081/page-14,2018-07-24 00:00:00,Divergent,,"Il 1.0 trecilindri sarebbe una buona base per allestire un mezzo da ""Velocità"" dove non conta passare l'ostacolo in aderenza ma saltarlo letteralmente allora il turbo ha un suo perchè in quanto il motore è sempre alto di giri. la scelta di un aspirato oltre a motivi tecnici menzionati sopra tipo i guadi permette di fare passaggi trialistici in aderenza che poi sono la quasi totalità degli utilizzi fuoristrada non agonistici. i consumi non interessano molto chi compra mezzi del genere perchè generalmente i chilometri percorsi annualmente sono pochi visto che difficilmente è la prima auto ma più la seconda se non la terza. Il mio Samurai stava sugli 8 ante elaborazione poi è sceso a 4 al litro ma non ci badavo in quanto cercavo solo prestazioni ed ero conscio che quelle si pagano. sono curioso di vedere come si comporterà il 4 marce automatico in fuoristrada ",,,,,,,,,,,,,,
Hyundai i30 3 Porte (Topic Ufficiale - 2012),https://www.autopareri.com/forums/topic/48707-hyundai-i30-3-porte-topic-ufficiale-2012?&page=2#comments,2012-09-29 12:16:35,Touareg 2.5,,carscoop Eccola live ! ,,,,,,,,,,,,,,
Nuovo F20ista,https://www.bmwpassion.com/forum/threads/nuovo-f20ista.332062/,2018-07-27 00:00:00,vismark,,Ciao ritirato una F20 M shadow sabato scorso : ) ,,,,,,,,,,,,,,
Citroen C4 Cactus HDi Shine,https://www.autopareri.com/forums/topic/65059-citroen-c4-cactus-hdi-shine?&page=6#comments,2018-05-08 11:32:34,Jack.Torrance,,Avendo C-Max non posso che consigliartela per abitabilità e confort. Il 1.5 diesel va molto bene in accoppiata col doppia frizione anche se ogni tanto gli manca qualcosina. Tra l'altro sono quasi arrivato a 10000km e a breve vi farò una belle rece. All'epoca riuscii a provare la 1.0 da 125cv e mi sorprese piacevolmente. Non era da farci gli spari ma il brio non le mancava. Verso purtroppo è defunta mai avuta auto più spaziosa ( ma C-Max è più confortevole ) . Crossland ben allestita è pure simpatica ( fa un po' orsacchiotto ) e devo dire che a spazio e dotazione è messa benissimo. Quanto a spazio c'è Pulsar che è imbattibile siamo ai livelli di Delta III. Devo dire che i finistrini fissi di Cactus sono per me una mancanza gravissima. Non esagerando parlo proprio a riguardo della vita a bordo e non solo per i passeggeri ma anche per il conducente. Purtroppo non potrebbe mai essere la mia auto da tutti i giorni. ,,,,,,,,,,,,,,
opel gtc 1.7 cdti,https://www.bmwpassion.com/forum/threads/opel-gtc-1-7-cdti.35710/,2007-01-23 00:00:00,bmw 320d136cv,,salve a tutti che ve ne pare di questa macchina.lo presa nuova 2 mesi fa con il motore 1.7 turbodiesel da 101cv.che ve ne pare di questo motore.come tenuta di strada sono molto soddisfatto avendo le 205mm mi immagino le 245mm.il lettore cd è una bomba a una grande potenza e non salta mai.l' unica cosa che mi ha un po deluso è il clima mettendolo sul freddo raffredda bene ma mettendolo sul caldo non riscalda gran che perche ? grazie a tutti ,,,,,,,,,,,,,,
Per cosa cambierei l'M3,https://www.bmwpassion.com/forum/threads/per-cosa-cambierei-lm3.20815/page-5,2005-09-18 00:00:00,pluffi,"pluffi ha scritto: quoto anke perchè in italia le ferrari ""ce l'0hanno tutti"".... Ne ho 5 in garag compresa la F40 del filippino. Come mai tua zia non ne ha una? Poteva prendersela al posto dell'x3... be credo che il virgolettato sottindendesse che è più comune da vedere la Ferrari che la Asto riferendosi cmq ad auto di nicchia. magari ste sparate ogni tanto lasciarle a casa... ' pluffi ha scritto: quoto anke perchè in italia le ferrari ""ce l'0hanno tutti"".... Ne ho 5 in garag compresa la F40 del filippino. Come mai tua zia non ne ha una? Poteva prendersela al posto dell'x3 'quoto anke perchè in italia le ferrari ""ce l'0hanno tutti"".'",si probabilmente è quello che intendeva il sarcasmo nn serviva proprio a nulla :wink: ,,,,,,,,,,,,,,
