Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
997 Turbo,https://www.bmwpassion.com/forum/threads/997-turbo.18386/,2004-09-07 00:00:00,996,,,,,,,,,,,,,,,,
Incredibile: Cayman restyling!,https://www.bmwpassion.com/forum/threads/incredibile-cayman-restyling.35751/page-2,2004-12-01 00:00:00,farnci1,,si infatti anch'io lo voglio ! ,,,,,,,,,,,,,,
Mitsubishi ASX (Topic Ufficiale - 2009),https://www.autopareri.com/forums/topic/36140-mitsubishi-asx-topic-ufficiale-2009?&page=300#comments,2011-06-13 12:35:35,superscimmia,,Scusate C'è nessuno che ha notato dei miglioramenti sul problema dell'olio dopo l'aggiornamento della centralina ? ? C'è nessuno che ha notato dei miglioramenti sul problema dell'olio ( senza fare l'aggiornamento ) magari dovuto al fattore temperatura esterna ( ammesso e concesso che possa essere un motivo ) ? ? Grazie ,,,,,,,,,,,,,,
Fari posteriori 986,http://www.porschemania.it/discus/messages/502415/641130.html?1361002637,2013-02-06 19:50:00,marco_roach,,Esatto intendevo quello.Anni fa l'avevo fatto su una Corsa GSI... Per\xf2 occorre togliere il fusibile del retronebbia senn\xf2 si accendono anche i fari quando si frena ! ! ,,,,,,,,,,,,,,
Honda Jazz 1.3 pregi e (soprattutto) difetti,https://forum.quattroruote.it/threads/honda-jazz-1-3-pregi-e-soprattutto-difetti.113775/page-23,2018-07-03 00:00:00,Davil83,,Come mai nel motore vtec hanno alzato così in alto la coppia massima disponibile ? ,,,,,,,,,,,,,,
2019 Toyota Supra,https://forum.quattroruote.it/threads/2019-toyota-supra.119050/page-2,2019-01-16 00:00:00,drusus,"'O però scusatemi tanto ma a 67.000 euro io scelgo la Porsche Cayman (""parte"" da 60.000). '",Con 60k ti prendi la base base da 300 cv per avere più o meno gli stessi cv si parte da 69 conoscendo i germanici se vuoi anche il volante e le ruote sei già a 80...... La cugina Z4M parte da 69 pure questa alla fine costerà per forza di cose meno la jap anche perché temo che a parità di prezzi in pochi la preferirebbero ad una crucca ,,,,,,,,,,,,,,
Motori Firefly turbo per l'Europa....,https://forum.quattroruote.it/threads/motori-firefly-turbo-per-leuropa.116585/page-2,2018-05-20 00:00:00,bestchicco,,Scusate ma questi nuovi firefly sono ad iniezione diretta o indiretta ? Il 4 cilindri 1.3 partirà solo da 180cv o ne realizzeranno uno anche attorno i 130cv ? ,,,,,,,,,,,,,,
Lancia Ypsilon 2011,https://www.autopareri.com/forums/topic/41885-lancia-ypsilon-2011?&page=241#comments,2013-06-21 08:40:20,Regazzoni,,Sono daccordo. La soluzione migliore secondo me sarebbe stato fare sia i bordini anteriori che contornano i fendinebbia sia le due ( orride ) cornicette posteriori con cromatura scura in modo che risaltassero un minimo sul fondo nero ma senza sparare come fa il posteriore attuale. ,,,,,,,,,,,,,,
Acquistare una stilo usata,https://www.autopareri.com/forums/topic/30916-acquistare-una-stilo-usata,2008-10-16 09:41:20,priuus,,"Salve a tutti sono un paio di giorni che leggendo su questo bellissimo forum ho raccolto una quantità di informazioni impressionante. Ma il dilemma rimane. Sono un felicissimo possessore di una bravo jtd gt del 2000. Nessun problema a parte i debbimetri per fortuna la famiglia è cresciuta e si rende necessaria una SW. Datosi anche il fatto che dilettandomi nella musica fra ampli bassi pedali varie ed eventuali nella bravo non c'entro proprio. Girando un po' ho visto che quello delle SW medie usate è un acquisto non certo facile. Tutte macchine comprate per viaggiare e che quindi hanno viaggiato. Non si trova la macchina del vecchietto sempre in box e con pochi km. Ho trovato presso un plurimarche una Stilo SW del 2004 con 139.000 km. L'auto da un'ispezione sommaria sembra in perfette condizioni. Verniciatura lucida e nessun graffio. Tappezzeria color crema perfetta ( anche il bracciolo ) gomme 50% prezzo 5.500€ + passaggio. Vorrei sapere se le 2004 hanno problemi atavici. Nel 3d ""i problemi delle vostre fiat"" ne ho letti di tutti e di più in più ce ne sono altri in giro e mi sembra di aver capito che i problemi atavici del modello sono: bielle sospensioni anteriori la egm. Secondo voi inoltre i prezzo è ragionevole ? grazie a tutti ",,,,,,,,,,,,,,
hyudai i30 cw 1.4 bludrive consumi eccessivi,https://forum.quattroruote.it/threads/hyudai-i30-cw-1-4-bludrive-consumi-eccessivi.55719/,2011-09-21 00:00:00,rena1965,,guarda la delusione più grande da quando ho acquistato quest'auto è stata proprio la concessionaria in quanto l'ho portato da loro per ben cinque volte ed invece di migliorare la situazione è peggiorata non parliamo della hyundai italia per le varie segnalazioni che gli ho mandato l'unica cosa che ti posso dire che la garanzia dei cinque anni è solo una grossa fregatura è vero he hai la garanzia se si rompe qualcosa però è anche vero che per cinque anche solo per il cambio dell'olio ti devi rivolgerti a loro e solo per questo di manodopera sono 26 ? il mio meccanico di fiducia ne prende 10 bella garanzia e questo è l'esempio più banale tornando ai consumi ho fatto 15000 km ed il problema persiste ti posso dire che quest'estate andando al mare quindi ti parlo di percorso exurbano e autostrada con 28 litri di gpl pieno-pieno ho fatto 240 km sinceramente mi sembra troppo. Poi volevo domandarti a te il compiuter di bordo relativo ai consumi corrisponde al vero ame no un'altra cosa cosa che mi dici delle prestazioni in particolar modo quando vai in accellerazione per riprendere velocità io sono deluso al massimo puo darmi qualche consiglio. Grazie. ,,,,,,,,,,,,,,
Mazda 3 Hatchback e Sedan 2019,https://www.autopareri.com/forums/topic/66385-mazda-3-hatchback-e-sedan-2019?&page=47#comments,2019-02-21 20:28:53,Matteo B.,,"si ma è un po' un falso problema ( oppure è una cosa ingigantita dalle riviste ) ...usare meno il cambio è meglio ma quanto meno lo usi in un percorso medio tra un TSI 122 e uno SA 2000 122 ? 10 % meno ? boh... non mi sembra sto gran affare. meglio investire sull'automatico a prescindere dal tipo di motore. altro esempio : la mia 6 ha la coppia massima di 285 NM a 4000 giri ( 2.5 benzina ) la 6 diesel 184cv ha 445 NM a 2000 giri a 130 all'ora ( GPS ) la mia auto viaggia a 2500 giri ( 1500 giri sotto coppia max ! ) la diesel probabilmente è a 2100-2200 ( mi pare di averlo chiesto a un possessore di 175 cv automatica ) gira un 10-15 % meno secondo la vulgata ""la coppia max a bassi giri è il parametro FONDAMENTALE per il piacere di guida cit"" io dovrei scendere e spingere perché la macchina non dovrebbe andare avanti a livello dell' albero motore ho LA META' ( forse meno ) di coppia . non è così assolutamente si viaggia da Dio ( anche con la diesel eh ci mancherebbe ) rumorosità ? zero è presente il rotolamento e quella aerodinamica non certo il motore che gira silenzioso. idem il diesel consumi ? si vince la diesel ma non del 30% come sostengono ( sempre la vulgata ) il mio motore a giri medi e costanti va in ciclo atkinson e abbassa i consumi in modo apprezzabile. non lo so..boh..ma per un utente medio e uso nel mondo reale non so se è così svantaggioso un 'aspirato ben fatto fatta la somma degli usi e non facendo più di 20.000 km /anno. 2 secondi ? dai non mi dire che è un problema serio e comunque si può scalare la marcia non è vietato dalla legge eh ",,,,,,,,,,,,,,
Jaguar XF,https://www.bmwpassion.com/forum/threads/jaguar-xf.32563/page-3,2003-05-23 00:00:00,El Nino,"""bell però continuo a preferire l'aston martin""",ri ot: quando ? ,,,,,,,,,,,,,,
I 50 anni della mitica Ferrari Dino,https://forum.quattroruote.it/threads/i-50-anni-della-mitica-ferrari-dino.117289/,2018-07-03 00:00:00,pilota54,,"Sono stati festeggiati sabato scorso a Maranello i 50 anni di una vettura che ha fatto la Storia della Ferrari e del motorismo italiano: la ""Ferrari Dino"" che come noto erano cognome e nome del figlio del ""Drake"" purtroppo deceduto per malattia a soli 24 anni. Disegnata da Pininfarina e presentata nel 1968 aveva un V6 2 litri 65° ( 2.4 nella versione 246 ) con 180 cv a 8.000 giri ( 195 a 7.600 giri nella 246 ) . https://ruoteclassiche.quattroruote.it/ferrari-dino-la-festa-per-i-50-anni-a-maranello/ La ""Ferrari Dino 206 GT"" ( accanto a una tipica bellezza femminile dell'epoca ) <img alt=""[​IMG]"" class=""bbCodeImage LbImage"" data-url=""https://ferrari-cdn.thron.com/static/thumbs/Dino_206_GT_67490-960x540_IFHEKY.jpg ? v=1"" src=""https://ferrari-cdn.thron.com/static/thumbs/Dino_206_GT_67490-960x540_IFHEKY.jpg ? v=1""/>",,,,,,,,,,,,,,
