Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Antipasto di Civic X (USDM),https://forum.quattroruote.it/threads/antipasto-di-civic-x-usdm.95343/page-11,2016-02-26 00:00:00,elancia,"Mi aspetto un design più pulito del frontale e fiancate più snelle.. .anche se il prospetto laterale di un disegno è la cosa peggiore per giudicare la linea percepita di un'auto.... In realtà per capire meglio di cosa si parlava sono andato a pescare le foto del concept B di cui non avevo memoria e avevo trovato viste laterali leggermente angolate: per il frontal mi trovi d'accord per le fiancate credo che quest più che sportività corsaiola richiamino uno stile sul genere granturism non so se riesco a spiegarmi. - Edit - ... con il risultato di far sembrare l'auto più lunga (troppo?) di quello che è in realtà. ""Mi aspetto un design più pulito del frontale e fiancate più snelle.. .anche se il prospetto laterale di un disegno è la cosa peggiore per giudicare la linea percepita di un'auto.""",Aspettiamo Ginevra... tranne proiettori led in genere le fanno identiche ai concept. Magari se cagassero qualche power unit interessante sarebbe ora. ,,,,,,,,,,,,,,
Provocazione piccola piccola...,https://www.autopareri.com/forums/topic/16482-provocazione-piccola-piccola?&page=11#comments,2005-11-02 04:24:52,bialbero,,ma la prima lancia by fiat non era la Beta ? ? ? ,,,,,,,,,,,,,,
Alfa Romeo 159 2005,https://www.autopareri.com/forums/topic/13571-alfa-romeo-159-2005?&page=550#comments,2005-11-03 07:33:23,DJTaurus,,"Il sistema di trazione integrale Alfa Romeo Q4 La nuova Alfa Brera equipaggiata con il potente 3.2 JTS propone la trazione 4x4 permanente con tre differenziali gia' adottata da Alfa 159 Q4. Si tratta del nuovissimo ""Twin Diff."" che rappresenta l'ultima evoluzione del Torsen C. In particolare il differenziale centrale di Brera è un Torsen C con la novita' di racchiudere al proprio interno il differenziale anteriore una soluzione che assicura notevoli vantaggi di ingombri e di peso nonche' di prestazioni. Esso infatti sfrutta le forze create dal differenziale anteriore sia per aumentare il proprio effetto di bloccaggio ( 35% in tiro e 45% in rilascio ) sia per creare un certo effetto autobloccante anche sull'anteriore ( fino al 20% ) con il conseguente miglioramento della motricita' e della stabilita' in curva. La ripartizione di coppia di base del sistema Q4 e' a prevalenza posteriore ( 43/57 ) per dare una maggiore sportivita' e grazie al proprio effetto di bloccaggio il differenziale centrale e' in grado di mandare istante per istante la coppia motrice all'assale con maggiore aderenza a terra. Questo permette di passare dalla ripartizione di coppia iniziale ad una ripartizione centrata sull'anteriore ( 72/28 ) o ad una ripartizione centrata sul posteriore ( 22/78 ) in modo automatico rapido e continuo secondo le aderenze e gli slittamenti delle quattro ruote. Il sistema ""Quattro ruote motrici Alfa Romeo Q4"" opera una ripartizione permanente e dinamica della trazione sulle quattro ruote raggiungendo cosi' il massimo livello di sicurezza attiva e della sportivita'. Insomma l'Alfa Brera Q4 interpreta le quattro ruote motrici secondo la filosofia Alfa Romeo: un sistema sostanzialmente ""meccanico"" cui viene aggiunto il contributo della tecnologia elettronica piu' avanzata per garantire il massimo comfort e piacere di guida associato alle migliori prestazioni e alla sicurezza totale. Assolutamente all'avanguardia dal punto di vista tecnico quindi la vettura offre importanti vantaggi: * la trazione permanente Q4 caratterizzata dal differenziale autobloccante Torsen C evoluto ( Twin Diff. ) rende possibile una migliore tenuta di strada piacere di guida e risposta progressiva * la ripartizione prevalente sull'asse posteriore di un ulteriore apporto al piacere di guida grazie a una maneggevolezza della vettura ancora migliorata pur garantendo la massima stabilita' nei cambi di corsia improvvisi in autostrada come può accadere nelle manovre di emergenza * la possibilita' di viaggiare in sicurezza in condizioni di scarsa aderenza senza l'intervento dell'elettronica nella ripartizione della coppia per un costante piacere di guida. ",,,,,,,,,,,,,,
Online il sito dell'ecobonus per auto elettriche,https://www.forumelettrico.it/forum/online-il-sito-dell-ecobonus-t4943-180.html?sid=053f872f8b7b19de0856815c966834f2&sid=053f872f8b7b19de0856815c966834f2,2019-04-10 12:00:00,Paul The Rock,'Paul The Rock ha scritto:Risposta:perccato che il punto sia proprio quello... la norma non lo dice chiaramente! 'Risposta:perccato che il punto sia proprio quello... la norma non lo dice chiaramente!',"Esatto ! Anche perché nel decreto leggo pubblicato non c'è scritto nulla di tutto ciò... comunque ho fatto lo gnorri ed ho scritto al concessionario allegando la risposta del MISE vediamo se e cosa mi rispondono ( anche se credo che manterranno la linea prevista ) .Aggiungo che ieri sera ho scritto via Facebook o similari ad un po' di testate automobilistiche ( auto.it quattroruote hdmotori automobilismo.it etc. ) segnalando la situazione ""fumosa"" e le risposte discordanti chiedendo eventualmente approfondimenti da parte loro anche per vedere se magari esce qualche articolo che ne parla... per ora solo automobilismo mi ha risposto dicendo che contano di fare un articolo sul prossimo numero proprio sull'argomento ecobonus problemi e dubbi.",,,,,,,,,,,,,,
Pompa idroidraulica mini one,https://www.bmwpassion.com/forum/threads/pompa-idroidraulica-mini-one.336909/,2005-01-31 00:00:00,Mauretto,,Ciao ragazzi sono nuova qui.. nn ho ben capito dove presentarmi . In ogni caso sono della provinxia si pesaro e urbino .. e vivo a tavullia. Terra di piloti e motori ^ ! ^ cmq ho un problema cn la mia Mini one del 2002 1 serie. In pratica mi sn venuti addosso in un parcheggio e davanti cera pure un palo. E la macchina e' stata danneggiata anche davanti. Ora dp un mese dal carrozziere poco prima di darmela.. si sono accorti che ha lo sterzo durissimo. E il meccanico ha detto che e' la pompa idroidraulica. Mi ha dato il prezzo di 450 piu'iva . E ovvio nn compreso del suo lavoro. A me sembra un prezzo esagerato. Voi cosa dite ? ? Rigenerata cosi' tanto ? ? ? ,,,,,,,,,,,,,,
Consiglio G.C.,https://forum.quattroruote.it/threads/consiglio-g-c.85652/,2014-02-11 00:00:00,lele7,,Ho appena postato sulle differenze tra la mia 2011 precedente e la mia 2014 corrente. A mio parere le differenze sono notevoli e vale la pena andare sulla 2014. Il cambio da solo fa la macchina. Daniele ,,,,,,,,,,,,,,
TAGLIANDI: il topic definitivo contro i furbetti del quartierino....,https://forum.quattroruote.it/threads/tagliandi-il-topic-definitivo-contro-i-furbetti-del-quartierino.21301/page-3,2010-02-17 00:00:00,spendipok,'io personalmente sono rimasto soddisfatto di questo trattamento',"Ci credo Mi sa che al prossimo tagliando cornifico anch'io il conce ufficiale... anche se dalla loro hanno il servizio di mobilità offert ""nel prezzo""... ",,,,,,,,,,,,,,
Oggi ho visto la California!,https://forum.quattroruote.it/threads/oggi-ho-visto-la-california.4884/,2009-05-28 00:00:00,carnia,,Credo che dovrebbe essere emozionante incontrare davanti a te la California............... ( Spero un giorno non lontano di poterla veder con i miei occhi ) ,,,,,,,,,,,,,,
"Dispositivi contro la ""Guida in stato di ebrezza""",https://www.autopareri.com/forums/topic/30003-dispositivi-contro-la-guida-in-stato-di-ebrezza?&page=2#comments,2008-09-03 23:18:42,sicurauto,,No lo chiedevo per mia conoscenza io sono di Palermo Si c'è anche la chiave Volvo o Saab con etilometro. ,,,,,,,,,,,,,,
Alfa Romeo 4C 2013,https://www.autopareri.com/forums/topic/56324-alfa-romeo-4c-2013?&page=1127#comments,2017-09-02 17:15:22,ricky1750,,Ni... non c'e' un buco c'e' una spece di griglia con estrattore e' fatta apposta per andare in contropressione creata dal baffo che c'e' sotto la punta del muso.. E' da molto ridotto a sostanzialmente nullo a seconda delle percentuali e del modello... Diciamo che normalmente gli angoli li fai per far lavorare bene le gomme in base a come la usi. Ovviamente se la usi in pista avrai bisogno di piu' camber ma a quel punto per strada la macchina sara' piu' sensibile alle irregolarita'. Ci sono anche altre controindicazioni ma con le velocita' e la guida che dovresti avere per strada non dovresti avere problemi ( specialmente se usi un po' la testa ) . Nei casi piu' estremi per alcuni parametri puoi fare il cambio in pista... il camber e' fisso a meno di smontare la sospensione e cambiare il numeri di piastrine la convergenza la puoi variare in maniera RELATIVAMENTE semplice segnando quali sono i due punti che vuoi raggiungere e regolando il bullone di regolazione: e' una cosa che in teoria puoi fare senza sollevare l'auto - ma non lo fa praticamente nessuno. ,,,,,,,,,,,,,,
